Planet_Name,Host_Star,Default_Flag,Num_Stars,Num_Planets,Discovery_Method,Discovery_Year,Discovery_Facility,Solar_System_Type,Controversial_Flag,Reference_Name,Orbital_Period_Days,Orbital_Period_Error_Upper,Orbital_Period_Error_Lower,Orbital_Period_Limit_Flag,semi_major_axis,Semi_Major_Axis_Error_Upper,Semi_Major_Axis_Error_Lower,Semi_Major_Axis_Limit_Flag,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,Orbital_Eccentricity,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,Insolation_Flux,pl_insolerr1,pl_insolerr2,pl_insollim,temperature,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,Star_Temperature_K,st_tefferr1,st_tefferr2,st_tefflim,Star_Radius_Solar,st_raderr1,st_raderr2,st_radlim,Star_Mass_Solar,st_masserr1,st_masserr2,st_masslim,Star_Metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,Star_Surface_Gravity,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,System_Distance_PC,sy_disterr1,sy_disterr2,System_Visual_Magnitude,sy_vmagerr1,sy_vmagerr2,System_Infrared_Magnitude,sy_kmagerr1,sy_kmagerr2,System_Gaia_Magnitude,sy_gaiamagerr1,sy_gaiamagerr2,Row_Last_Update,Publication_Date,Release_Date,Discovery_Date,Discovery_Method_Index,Discovery_Facility_Index,Solar_System_Type_Index,features,scaledFeatures,prediction
HD 191939 d,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,38.353037,6e-05,-6e-05,False,0.2132,0.0065,-0.0061,False,2.995,0.07,-0.07,0,0.267,0.006,-0.006,0,2.8,0.6,-0.6,0,0.00881,0.00189,-0.00189,0,Mass,0.031,0.018,-0.012,0,14.3,1.0,-1.0,0,540,11,-11,0,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.0,100.0,-100.0,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.15,0.06,-0.06,0,[Fe/H],4.3,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.6089,0.0733,-0.0731,8.97,0.03,-0.03,7.18,0.021,-0.021,8.77476,0.000238,-0.000238,14/11/2022,2022-11-01,,2020-01-01,0.0,0.0,0.0,"[2.995,2.8,540.0,0.2132]","[0.5442670708533389,0.005792574362469795,1.2463979112408023,1.1482650812173207]",1
TOI-270 d,TOI-270,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,11.379573,1.3e-05,-1.3e-05,False,0.0721,0.0005,-0.0005,False,2.133,0.058,-0.058,0,0.19,0.005,-0.005,0,4.78,0.43,-0.43,0,0.01504,0.00135,-0.00135,0,Mass,0.032,0.023,-0.023,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,387,10,-10,0,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,70.0,-70.0,0,0.38,0.01,-0.01,0,0.39,0.01,-0.01,0,-0.2,0.12,-0.12,0,[Fe/H],4.87,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.4793,0.01355,-0.01355,12.603,0.039,-0.039,8.251,0.029,-0.029,11.6306,0.000476,-0.000476,3/8/2021,2021-10-01,,2019-01-01,0.0,0.0,0.0,"[2.133,4.78,387.0,0.0721]","[0.38761992057768674,0.00988875194735915,0.8932518363892417,0.388320414426683]",1
HD 63935 b,HD 63935,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,9.058807,1.5e-05,-1.5e-05,False,0.083,0.002,-0.002,False,2.916,0.093,-0.077,0,0.26,0.008,-0.007,0,10.5,1.6,-1.5,0,0.03304,0.00503,-0.00472,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,825,14,-14,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,Unknown,5513.0,71.0,-73.0,0,0.96,0.02,-0.02,0,0.94,0.03,-0.03,0,0.107,0.054,-0.057,0,[Fe/H],4.45,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.9739,0.1057,-0.1053,8.58,0.03,-0.03,6.881,0.021,-0.021,8.39353,0.000288,-0.000288,23/7/2024,2024-06-01,,2021-01-01,0.0,0.0,0.0,"[2.916,10.5,825.0,0.083]","[0.5299107774986097,0.02172215385926173,1.9042190310623368,0.4470262745827281]",1
TOI-2421 b,TOI-2421,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,4.3474032,7.9e-06,-7.8e-06,False,0.0543,0.0021,-0.001,False,10.368,0.392,-0.381,0,0.925,0.035,-0.034,0,105.83686,25.10844,-25.10844,0,0.333,0.079,-0.079,0,Mass,0.0,0.048,-0.052,0,923.6,47.8,-64.7,0,1534,20,-28,0,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,Unknown,5607.0,68.0,-68.0,0,1.75,0.05,-0.05,0,1.13,0.13,-0.06,0,0.19,0.083,-0.085,0,[Fe/H],4.0,0.06,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h12m36.96s,33.1540208,-35d23m27.31s,-35.3909182,327.927,3.248,-3.185,11.419,0.01,-0.01,9.667,0.021,-0.021,11.1554,0.000529,-0.000529,29/8/2022,2022-08-01,,2022-01-01,0.0,0.0,0.0,"[10.368,105.83686,1534.0,0.0543]","[1.8841272088839458,0.21895281494296603,3.5406933256359086,0.29245212903424256]",0
CoRoT-26 b,CoRoT-26,1,1,1,Transit,2013,CoRoT,Published Confirmed,False,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,4.20474,5e-05,-5e-05,False,0.0526,0.001,-0.001,False,14.12,1.46,-0.78,0,1.26,0.13,-0.07,0,165.26,15.89,-15.89,0,0.52,0.05,-0.05,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1600,80,-70,0,0,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,G5,5590.0,100.0,-100.0,0,1.79,0.18,-0.09,0,1.09,0.06,-0.06,0,0.01,0.13,-0.13,0,[Fe/H],3.99,0.05,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h39m00.12s,279.7504991,+06d58m11.22s,6.9697828,1045.18,7.808041317204307,-7.289089382616482,15.861,0.195,-0.195,13.261,0.034,-0.034,15.4682,0.001683,-0.001683,14/5/2014,2013-07-01,,2013-01-01,0.0,6.0,0.0,"[14.12,165.26,1600.0,0.0526]","[2.5659602806174107,0.3418860139791994,3.6930308481208955,0.2832961691933915]",0
CoRoT-30 b,CoRoT-30,1,1,1,Transit,2020,CoRoT,Published Confirmed,False,<a refstr=BORD_EACUTE__ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.122B/abstract target=ref>Bord&eacute; et al. 2020</a>,9.06005,0.00024,-0.00024,False,0.0844,0.0012,-0.0012,False,11.31,0.852,-0.852,0,1.009,0.076,-0.076,0,921.707,69.9226,-69.9226,0,2.9,0.22,-0.22,0,Mass,0.007,0.031,-0.031,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=BORD_EACUTE__ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.122B/abstract target=ref>Bord&eacute; et al. 2020</a>,G3 V,5650.0,100.0,-100.0,0,0.91,0.09,-0.03,0,0.98,0.03,-0.05,0,0.02,0.1,-0.1,0,[Fe/H],4.4,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h30m24.28s,277.6011767,+06d50m09.36s,6.8359338,1032.23,48.57,-44.467,15.571,0.126,-0.126,13.562,0.045,-0.045,15.413,0.000666,-0.000666,10/4/2020,2020-03-01,,2020-01-01,0.0,6.0,0.0,"[11.31,921.707,1102.0,0.0844]","[2.0553123777466653,1.906805834967481,2.543574996643267,0.45456647680460543]",0
Kepler-78 b,Kepler-78,1,2,1,Transit,2013,Kepler,Published Confirmed,False,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.35500745,8e-08,-8e-08,False,0.00901,0.00012,-0.00019,False,1.201,0.028,-0.028,0,0.107,0.002,-0.002,0,1.68,0.27,-0.27,0,0.00529,0.00085,-0.00085,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,4070.0,240.0,-240.0,0,2223,32,-32,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,Unknown,5058.0,50.0,-50.0,0,0.75,0.01,-0.01,0,0.78,0.03,-0.05,0,-0.18,0.08,-0.08,0,[Fe/H],4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.07s,293.7419543,+44d26m53.71s,44.4482521,124.376,0.33,-0.329,11.717,0.034,-0.034,9.586,0.015,-0.015,11.5287,0.00034,-0.00034,17/4/2023,2023-04-01,,2013-01-01,0.0,1.0,0.0,"[1.201,1.68,2223.0,0.00901]","[0.2182520040383506,0.0034755446174818765,5.131004734607969,0.048526587156510606]",1
Kepler-96 b,Kepler-96,1,1,1,Transit,2014,Kepler,Published Confirmed,False,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,16.2385,0.013030851033519556,-0.009756004813780271,False,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,2.67,0.22,-0.22,0,0.238,0.02,-0.02,0,8.46,3.4,-3.4,0,0.027,0.011,-0.011,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,Unknown,5690.0,73.0,-73.0,0,1.02,0.09,-0.09,0,1.0,0.06,-0.06,0,0.04,0.07,-0.07,0,[Fe/H],4.42,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m16.76s,297.0698263,+40d31m30.73s,40.5252039,122.881,0.404,-0.401,10.568,0.006,-0.006,8.868,0.02,-0.02,10.2971,0.00039,-0.00039,14/5/2014,2014-02-01,,2014-01-01,0.0,1.0,0.0,"[2.67,8.46,1102.0,0.11312557679914084]","[0.4852063703433772,0.017501849680890882,2.543574996643267,0.6092783753800268]",1
K2-60 b,K2-60,1,1,1,Transit,2016,K2,Published Confirmed,False,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,3.00265,4e-05,-4e-05,False,0.045,0.003,-0.003,False,7.656,0.415,-0.415,0,0.683,0.037,-0.037,0,135.39558,11.75971,-11.75971,0,0.426,0.037,-0.037,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1400,50,-50,0,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,G4 V,5500.0,100.0,-100.0,0,1.12,0.05,-0.05,0,0.97,0.07,-0.07,0,0.01,0.11,-0.11,0,[Fe/H],4.07,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h34m25.50s,338.6062312,-13d43m54.50s,-13.7318044,491.87,11.47,-10.969,12.857,0.057,-0.057,10.993,0.021,-0.021,12.6108,0.000314,-0.000314,31/1/2017,2017-03-01,,2016-01-01,0.0,2.0,0.0,"[7.656,135.39558,1400.0,0.045]","[1.391288378782358,0.2801032019641886,3.2314019921057837,0.24236364284605738]",0
KELT-23 A b,KELT-23 A,1,2,1,Transit,2019,KELT-North,Published Confirmed,False,<a refstr=JOHNS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...78J/abstract target=ref>Johns et al. 2019</a>,2.255251,1.1e-05,-1.2e-05,False,0.03302,0.00068,-0.00064,False,14.83,0.28,-0.28,0,1.323,0.025,-0.025,0,298.12454,15.25584,-13.98452,0,0.938,0.048,-0.044,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,991.18,51.43,-49.23,0,1561,20,-20,0,0,<a refstr=JOHNS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...78J/abstract target=ref>Johns et al. 2019</a>,G2 V,5899.0,49.0,-49.0,0,1.0,0.01,-0.01,0,0.94,0.06,-0.05,0,-0.105,0.078,-0.077,0,[Fe/H],4.42,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h28m35.19s,232.1466406,+66d21m31.35s,66.3587097,126.261,0.352,-0.351,10.308,0.005,-0.005,8.904,0.03329590017825322,-0.03329590017825322,10.182,0.000419,-0.000419,7/6/2019,2019-08-01,,2019-01-01,0.0,20.0,0.0,"[14.83,298.12454,1561.0,0.03302]","[2.6949851955776345,0.6167530597239647,3.6030132211979486,0.177841055261707]",0
Kepler-20 c,Kepler-20,1,2,6,Transit,2011,Kepler,Published Confirmed,False,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,10.8540774,2.1e-06,-2.1e-06,False,0.0936,0.0018,-0.0018,False,2.894,0.036,-0.033,0,0.258,0.003,-0.003,0,11.1,2.1,-2.1,0,0.03492,0.00661,-0.00661,0,Mass,0.076,0.04802127868852457,-0.04109831850117093,1,78.7,4.6,-4.6,0,828,11,-11,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,Unknown,5495.0,50.0,-50.0,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,0.07,0.08,-0.08,0,[Fe/H],4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m47.52s,287.6979913,+42d20m18.88s,42.3385782,282.563,1.776,-1.753,12.61,0.069,-0.069,10.871,0.013,-0.013,12.4535,0.000142,-0.000142,17/4/2023,2023-04-01,,2011-01-01,0.0,1.0,0.0,"[2.894,11.1,828.0,0.0936]","[0.5259128223871662,0.022963419794076685,1.9111434639025635,0.5041163771197994]",1
Kepler-79 c,Kepler-79,1,1,4,Transit,2012,Kepler,Published Confirmed,False,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,27.4029,0.0008,-0.0006,False,0.187,0.002,-0.003,False,3.72,0.08,-0.08,0,0.332,0.007,-0.007,0,5.9,1.9,-2.3,0,0.019,0.006,-0.0072,0,Mass,0.03,0.027,-0.021,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,Unknown,6174.0,83.0,-117.0,0,1.3,0.03,-0.03,0,1.17,0.04,-0.04,0,-0.073,0.062,-0.009,0,[M/H],4.27,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72,17.075,-17.075,14.036,0.126,-0.126,12.606,0.031,-0.031,13.8825,0.000218,-0.000218,9/3/2016,2014-04-01,,2012-01-01,0.0,1.0,0.0,"[3.72,5.9,1102.0,0.187]","[0.676017864298638,0.012205781692347067,2.543574996643267,1.0071555824936163]",1
